model_id,image_id,domain,coverage,actual_patch_coverage,damage_rate,actual_pixel_coverage,pixel_weighted_damage_rate,selected_count,delivered_damage_fraction,hallucination_rate,psnr_gain,ssim_gain,lpips_gain,dists_gain,psnr_selected,ssim_selected,lpips_selected,dists_selected
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_286092,synthetic_bsds,0.7,0.75,1.0,0.9052791108865875,1.0,3,0.75,,-3.5467215423744043,-0.07921446363131206,0.14971225460370383,0.08959440390268962,23.296092502522654,0.5894987682501475,0.1814520557721456,0.181134303410848
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_286092,synthetic_bsds,0.8,1.0,1.0,1.0,1.0,4,1.0,,-3.8664870931442463,-0.10720007866621017,0.15418128855526447,0.07067330181598663,23.555173234370272,0.5469264313578606,0.16678795777261257,0.19021201133728027
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_286092,synthetic_bsds,0.9,1.0,1.0,1.0,1.0,4,1.0,,-3.8664870931442463,-0.10720007866621017,0.15418128855526447,0.07067330181598663,23.555173234370272,0.5469264313578606,0.16678795777261257,0.19021201133728027
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_286092,synthetic_bsds,1.0,1.0,1.0,1.0,1.0,4,1.0,,-3.8664870931442463,-0.10720007866621017,0.15418128855526447,0.07067330181598663,23.555173234370272,0.5469264313578606,0.16678795777261257,0.19021201133728027
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_309004,synthetic_bsds,0.1,0.25,1.0,0.4244532094999385,1.0,1,0.25,,-2.4976988651103014,-0.06739985942840576,0.48112502694129944,0.07256531715393066,18.67219861481688,0.21731653809547424,0.43315306305885315,0.2736150026321411
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_309004,synthetic_bsds,0.2,0.25,1.0,0.4244532094999385,1.0,1,0.25,,-2.4976988651103014,-0.06739985942840576,0.48112502694129944,0.07256531715393066,18.67219861481688,0.21731653809547424,0.43315306305885315,0.2736150026321411
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_309004,synthetic_bsds,0.3,0.5,1.0,0.5322245322245323,1.0,2,0.5,,-2.821391029042532,-0.08587811887264252,0.5074052810668945,0.08542150259017944,18.28952371570897,0.2109079509973526,0.31463584303855896,0.23519843816757202
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_309004,synthetic_bsds,0.4,0.5,1.0,0.5322245322245323,1.0,2,0.5,,-2.821391029042532,-0.08587811887264252,0.5074052810668945,0.08542150259017944,18.28952371570897,0.2109079509973526,0.31463584303855896,0.23519843816757202
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_309004,synthetic_bsds,0.5,0.5,1.0,0.5322245322245323,1.0,2,0.5,,-2.821391029042532,-0.08587811887264252,0.5074052810668945,0.08542150259017944,18.28952371570897,0.2109079509973526,0.31463584303855896,0.23519843816757202
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_309004,synthetic_bsds,0.6,0.75,1.0,0.9052791108865875,1.0,3,0.75,,-2.7502808109810886,-0.08010191718737285,0.4960525830586751,0.08022622267405193,18.564851348132294,0.2376513679822286,0.3160834511121114,0.2301793098449707
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_309004,synthetic_bsds,0.7,0.75,1.0,0.9052791108865875,1.0,3,0.75,,-2.7502808109810886,-0.08010191718737285,0.4960525830586751,0.08022622267405193,18.564851348132294,0.2376513679822286,0.3160834511121114,0.2301793098449707
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_309004,synthetic_bsds,0.8,1.0,1.0,1.0,1.0,4,1.0,,-2.883489722755799,-0.08427784964442253,0.5166463516652584,0.08774706721305847,18.33397110882681,0.22340890392661095,0.2914079613983631,0.22601085901260376
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_309004,synthetic_bsds,0.9,1.0,1.0,1.0,1.0,4,1.0,,-2.883489722755799,-0.08427784964442253,0.5166463516652584,0.08774706721305847,18.33397110882681,0.22340890392661095,0.2914079613983631,0.22601085901260376
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_309004,synthetic_bsds,1.0,1.0,1.0,1.0,1.0,4,1.0,,-2.883489722755799,-0.08427784964442253,0.5166463516652584,0.08774706721305847,18.33397110882681,0.22340890392661095,0.2914079613983631,0.22601085901260376
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_311081,synthetic_bsds,0.1,0.25,1.0,0.3730545786620553,1.0,1,0.25,,-2.4972438037823252,-0.07257634401321411,0.32662874460220337,0.07237553596496582,17.35025213168133,0.3249611258506775,0.32150357961654663,0.21458739042282104
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_311081,synthetic_bsds,0.2,0.25,1.0,0.3730545786620553,1.0,1,0.25,,-2.4972438037823252,-0.07257634401321411,0.32662874460220337,0.07237553596496582,17.35025213168133,0.3249611258506775,0.32150357961654663,0.21458739042282104
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_311081,synthetic_bsds,0.3,0.5,1.0,0.7975077881619937,1.0,2,0.5,,-2.555303958475175,-0.08126625418663025,0.3127477765083313,0.08215665817260742,17.420756037599595,0.34358058869838715,0.2859339118003845,0.19831642508506775
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_311081,synthetic_bsds,0.4,0.5,1.0,0.7975077881619937,1.0,2,0.5,,-2.555303958475175,-0.08126625418663025,0.3127477765083313,0.08215665817260742,17.420756037599595,0.34358058869838715,0.2859339118003845,0.19831642508506775
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_311081,synthetic_bsds,0.5,0.5,1.0,0.7975077881619937,1.0,2,0.5,,-2.555303958475175,-0.08126625418663025,0.3127477765083313,0.08215665817260742,17.420756037599595,0.34358058869838715,0.2859339118003845,0.19831642508506775
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_311081,synthetic_bsds,0.6,0.75,1.0,0.8922286772754062,1.0,3,0.75,,-2.5774411964993837,-0.07895456751187642,0.27552704016367596,0.06314484278361003,18.468750983994187,0.3361433744430542,0.36470327774683636,0.21904975175857544
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_311081,synthetic_bsds,0.7,0.75,1.0,0.8922286772754062,1.0,3,0.75,,-2.5774411964993837,-0.07895456751187642,0.27552704016367596,0.06314484278361003,18.468750983994187,0.3361433744430542,0.36470327774683636,0.21904975175857544
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_311081,synthetic_bsds,0.8,1.0,1.0,1.0,1.0,4,1.0,,-2.56452227877847,-0.08129701018333435,0.2846832424402237,0.055698901414871216,18.30409624229895,0.32591695338487625,0.34438367187976837,0.22330786287784576
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_311081,synthetic_bsds,0.9,1.0,1.0,1.0,1.0,4,1.0,,-2.56452227877847,-0.08129701018333435,0.2846832424402237,0.055698901414871216,18.30409624229895,0.32591695338487625,0.34438367187976837,0.22330786287784576
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_311081,synthetic_bsds,1.0,1.0,1.0,1.0,1.0,4,1.0,,-2.56452227877847,-0.08129701018333435,0.2846832424402237,0.055698901414871216,18.30409624229895,0.32591695338487625,0.34438367187976837,0.22330786287784576
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_314016,synthetic_bsds,0.1,0.25,1.0,0.09472088911341248,1.0,1,0.25,,-8.247585479667784,-0.35132285952568054,0.09544999897480011,-0.012359023094177246,20.905054393517425,0.4137707054615021,0.18036870658397675,0.24260646104812622
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_314016,synthetic_bsds,0.2,0.25,1.0,0.09472088911341248,1.0,1,0.25,,-8.247585479667784,-0.35132285952568054,0.09544999897480011,-0.012359023094177246,20.905054393517425,0.4137707054615021,0.18036870658397675,0.24260646104812622
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_314016,synthetic_bsds,0.3,0.5,1.0,0.519174098613351,1.0,2,0.5,,-8.17101687946911,-0.3555336892604828,0.018626846373081207,-0.026446253061294556,20.523309209742855,0.4327192008495331,0.22747468203306198,0.23699569702148438
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_314016,synthetic_bsds,0.4,0.5,1.0,0.519174098613351,1.0,2,0.5,,-8.17101687946911,-0.3555336892604828,0.018626846373081207,-0.026446253061294556,20.523309209742855,0.4327192008495331,0.22747468203306198,0.23699569702148438
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_314016,synthetic_bsds,0.5,0.5,1.0,0.519174098613351,1.0,2,0.5,,-8.17101687946911,-0.3555336892604828,0.018626846373081207,-0.026446253061294556,20.523309209742855,0.4327192008495331,0.22747468203306198,0.23699569702148438
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_314016,synthetic_bsds,0.6,0.75,1.0,0.8922286772754062,1.0,3,0.75,,-8.812639828758236,-0.3700708548227946,0.022897159059842426,-0.02554464340209961,19.914582296683914,0.42709553241729736,0.2266115297873815,0.24699209133783975
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_314016,synthetic_bsds,0.7,0.75,1.0,0.8922286772754062,1.0,3,0.75,,-8.812639828758236,-0.3700708548227946,0.022897159059842426,-0.02554464340209961,19.914582296683914,0.42709553241729736,0.2266115297873815,0.24699209133783975
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_314016,synthetic_bsds,0.8,1.0,1.0,1.0,1.0,4,1.0,,-8.759322904867421,-0.3646818548440933,0.023129604756832123,-0.02611522376537323,19.936066207211596,0.43694640696048737,0.2078961879014969,0.24125993251800537
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_314016,synthetic_bsds,0.9,1.0,1.0,1.0,1.0,4,1.0,,-8.759322904867421,-0.3646818548440933,0.023129604756832123,-0.02611522376537323,19.936066207211596,0.43694640696048737,0.2078961879014969,0.24125993251800537
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_314016,synthetic_bsds,1.0,1.0,1.0,1.0,1.0,4,1.0,,-8.759322904867421,-0.3646818548440933,0.023129604756832123,-0.02611522376537323,19.936066207211596,0.43694640696048737,0.2078961879014969,0.24125993251800537
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_323016,synthetic_bsds,0.1,0.25,1.0,0.4244532094999385,1.0,1,0.25,,-0.2720749650349461,-0.1137092113494873,-0.02887485921382904,-0.024150192737579346,11.364479151736962,0.46146905422210693,0.24080628156661987,0.1920265555381775
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_323016,synthetic_bsds,0.2,0.25,1.0,0.4244532094999385,1.0,1,0.25,,-0.2720749650349461,-0.1137092113494873,-0.02887485921382904,-0.024150192737579346,11.364479151736962,0.46146905422210693,0.24080628156661987,0.1920265555381775
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_323016,synthetic_bsds,0.3,0.5,1.0,0.7975077881619937,1.0,2,0.5,,-0.27335610198694127,-0.0692506730556488,-0.0098341703414917,-0.010338783264160156,12.091719188087053,0.5639658570289612,0.22488245368003845,0.19444167613983154
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_323016,synthetic_bsds,0.4,0.5,1.0,0.7975077881619937,1.0,2,0.5,,-0.27335610198694127,-0.0692506730556488,-0.0098341703414917,-0.010338783264160156,12.091719188087053,0.5639658570289612,0.22488245368003845,0.19444167613983154
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_323016,synthetic_bsds,0.5,0.5,1.0,0.7975077881619937,1.0,2,0.5,,-0.27335610198694127,-0.0692506730556488,-0.0098341703414917,-0.010338783264160156,12.091719188087053,0.5639658570289612,0.22488245368003845,0.19444167613983154
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_323016,synthetic_bsds,0.6,0.75,1.0,0.8922286772754062,1.0,3,0.75,,-0.26290121367312597,-0.0908213456471761,-0.021336913108825684,-0.015213290850321451,11.421387959496784,0.553154448668162,0.21815124650796255,0.20816038052241007
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_323016,synthetic_bsds,0.7,0.75,1.0,0.8922286772754062,1.0,3,0.75,,-0.26290121367312597,-0.0908213456471761,-0.021336913108825684,-0.015213290850321451,11.421387959496784,0.553154448668162,0.21815124650796255,0.20816038052241007
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_323016,synthetic_bsds,0.8,1.0,1.0,1.0,1.0,4,1.0,,-0.27032640399018915,-0.1167854592204094,-0.03760860487818718,-0.031010761857032776,11.065555176741448,0.528520293533802,0.21805839613080025,0.21931849420070648
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_323016,synthetic_bsds,0.9,1.0,1.0,1.0,1.0,4,1.0,,-0.27032640399018915,-0.1167854592204094,-0.03760860487818718,-0.031010761857032776,11.065555176741448,0.528520293533802,0.21805839613080025,0.21931849420070648
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_323016,synthetic_bsds,1.0,1.0,1.0,1.0,1.0,4,1.0,,-0.27032640399018915,-0.1167854592204094,-0.03760860487818718,-0.031010761857032776,11.065555176741448,0.528520293533802,0.21805839613080025,0.21931849420070648
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_368078,synthetic_bsds,0.1,0.25,1.0,0.3730545786620553,1.0,1,0.25,,-1.4595497767774575,0.00017842650413513184,0.32470181584358215,0.15520238876342773,17.906434379375842,0.3913630545139313,0.27123066782951355,0.1724764108657837
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_368078,synthetic_bsds,0.2,0.25,1.0,0.3730545786620553,1.0,1,0.25,,-1.4595497767774575,0.00017842650413513184,0.32470181584358215,0.15520238876342773,17.906434379375842,0.3913630545139313,0.27123066782951355,0.1724764108657837
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_368078,synthetic_bsds,0.3,0.5,1.0,0.48082590138664905,1.0,2,0.5,,-1.2319655873099968,0.02309449017047882,0.25570814311504364,0.12108182907104492,19.964235769918076,0.6033909469842911,0.1759776473045349,0.15742963552474976
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_368078,synthetic_bsds,0.4,0.5,1.0,0.48082590138664905,1.0,2,0.5,,-1.2319655873099968,0.02309449017047882,0.25570814311504364,0.12108182907104492,19.964235769918076,0.6033909469842911,0.1759776473045349,0.15742963552474976
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_368078,synthetic_bsds,0.5,0.5,1.0,0.48082590138664905,1.0,2,0.5,,-1.2319655873099968,0.02309449017047882,0.25570814311504364,0.12108182907104492,19.964235769918076,0.6033909469842911,0.1759776473045349,0.15742963552474976
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_368078,synthetic_bsds,0.6,0.75,1.0,0.9052791108865875,1.0,3,0.75,,-1.138547828558714,0.03600387771924337,0.25915949543317157,0.13581905762354532,19.856468799422906,0.6613182922204336,0.15542319416999817,0.14331440130869547
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_368078,synthetic_bsds,0.7,0.75,1.0,0.9052791108865875,1.0,3,0.75,,-1.138547828558714,0.03600387771924337,0.25915949543317157,0.13581905762354532,19.856468799422906,0.6613182922204336,0.15542319416999817,0.14331440130869547
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_368078,synthetic_bsds,0.8,1.0,1.0,1.0,1.0,4,1.0,,-1.278137995438584,0.02003949135541916,0.25799309462308884,0.12340869009494781,19.434919457109682,0.5948060154914856,0.18113171309232712,0.16010935604572296
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_368078,synthetic_bsds,0.9,1.0,1.0,1.0,1.0,4,1.0,,-1.278137995438584,0.02003949135541916,0.25799309462308884,0.12340869009494781,19.434919457109682,0.5948060154914856,0.18113171309232712,0.16010935604572296
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_368078,synthetic_bsds,1.0,1.0,1.0,1.0,1.0,4,1.0,,-1.278137995438584,0.02003949135541916,0.25799309462308884,0.12340869009494781,19.434919457109682,0.5948060154914856,0.18113171309232712,0.16010935604572296
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_374020,synthetic_bsds,0.1,0.25,1.0,0.4244532094999385,1.0,1,0.25,,-2.5595356483505114,-0.05769282579421997,0.30455559492111206,0.11168414354324341,23.267745588486314,0.5832842588424683,0.18062913417816162,0.16188979148864746
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_374020,synthetic_bsds,0.2,0.25,1.0,0.4244532094999385,1.0,1,0.25,,-2.5595356483505114,-0.05769282579421997,0.30455559492111206,0.11168414354324341,23.267745588486314,0.5832842588424683,0.18062913417816162,0.16188979148864746
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_374020,synthetic_bsds,0.3,0.5,1.0,0.5322245322245323,1.0,2,0.5,,-2.679308817400555,-0.09153875708580017,0.4232271909713745,0.100470632314682,22.47305861135419,0.45127497613430023,0.17717885971069336,0.18075206875801086
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_374020,synthetic_bsds,0.4,0.5,1.0,0.5322245322245323,1.0,2,0.5,,-2.679308817400555,-0.09153875708580017,0.4232271909713745,0.100470632314682,22.47305861135419,0.45127497613430023,0.17717885971069336,0.18075206875801086
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_374020,synthetic_bsds,0.5,0.5,1.0,0.5322245322245323,1.0,2,0.5,,-2.679308817400555,-0.09153875708580017,0.4232271909713745,0.100470632314682,22.47305861135419,0.45127497613430023,0.17717885971069336,0.18075206875801086
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_374020,synthetic_bsds,0.6,0.75,1.0,0.9052791108865875,1.0,3,0.75,,-3.184805972387282,-0.09130767981211345,0.3619592289129893,0.09487491846084595,22.52579842600507,0.4975923995176951,0.18883082270622253,0.1793650984764099
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_374020,synthetic_bsds,0.7,0.75,1.0,0.9052791108865875,1.0,3,0.75,,-3.184805972387282,-0.09130767981211345,0.3619592289129893,0.09487491846084595,22.52579842600507,0.4975923995176951,0.18883082270622253,0.1793650984764099
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_374020,synthetic_bsds,0.8,1.0,1.0,1.0,1.0,4,1.0,,-3.5345504026304555,-0.11059669405221939,0.3842073045670986,0.08060203492641449,21.574540786394802,0.4332239255309105,0.19706829264760017,0.19178013503551483
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_374020,synthetic_bsds,0.9,1.0,1.0,1.0,1.0,4,1.0,,-3.5345504026304555,-0.11059669405221939,0.3842073045670986,0.08060203492641449,21.574540786394802,0.4332239255309105,0.19706829264760017,0.19178013503551483
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_374020,synthetic_bsds,1.0,1.0,1.0,1.0,1.0,4,1.0,,-3.5345504026304555,-0.11059669405221939,0.3842073045670986,0.08060203492641449,21.574540786394802,0.4332239255309105,0.19706829264760017,0.19178013503551483
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_385028,synthetic_bsds,0.1,0.25,1.0,0.4244532094999385,1.0,1,0.25,,-3.417315491629285,-0.08246505260467529,0.33337652683258057,0.07727378606796265,19.71760296562779,0.3692070245742798,0.2850112318992615,0.18780821561813354
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_385028,synthetic_bsds,0.2,0.25,1.0,0.4244532094999385,1.0,1,0.25,,-3.417315491629285,-0.08246505260467529,0.33337652683258057,0.07727378606796265,19.71760296562779,0.3692070245742798,0.2850112318992615,0.18780821561813354
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_385028,synthetic_bsds,0.3,0.5,1.0,0.5322245322245323,1.0,2,0.5,,-2.927216051711625,-0.09315654635429382,0.3498249351978302,0.06341022253036499,23.931045581128117,0.4468378722667694,0.2806210517883301,0.21194803714752197
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_385028,synthetic_bsds,0.4,0.5,1.0,0.5322245322245323,1.0,2,0.5,,-2.927216051711625,-0.09315654635429382,0.3498249351978302,0.06341022253036499,23.931045581128117,0.4468378722667694,0.2806210517883301,0.21194803714752197
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_385028,synthetic_bsds,0.5,0.5,1.0,0.5322245322245323,1.0,2,0.5,,-2.927216051711625,-0.09315654635429382,0.3498249351978302,0.06341022253036499,23.931045581128117,0.4468378722667694,0.2806210517883301,0.21194803714752197
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_385028,synthetic_bsds,0.6,0.75,1.0,0.6269454213379447,1.0,3,0.75,,-3.71920467601169,-0.13314210375150046,0.3394360691308975,0.05975512663523356,24.62905904989047,0.4467889169851939,0.26201198995113373,0.2139306664466858
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_385028,synthetic_bsds,0.7,0.75,1.0,0.6269454213379447,1.0,3,0.75,,-3.71920467601169,-0.13314210375150046,0.3394360691308975,0.05975512663523356,24.62905904989047,0.4467889169851939,0.26201198995113373,0.2139306664466858
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_385028,synthetic_bsds,0.8,1.0,1.0,1.0,1.0,4,1.0,,-3.4784982932702793,-0.12453724443912506,0.34689995273947716,0.06344835460186005,23.24321104767522,0.43257156014442444,0.27049486711621284,0.21027781069278717
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_385028,synthetic_bsds,0.9,1.0,1.0,1.0,1.0,4,1.0,,-3.4784982932702793,-0.12453724443912506,0.34689995273947716,0.06344835460186005,23.24321104767522,0.43257156014442444,0.27049486711621284,0.21027781069278717
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_385028,synthetic_bsds,1.0,1.0,1.0,1.0,1.0,4,1.0,,-3.4784982932702793,-0.12453724443912506,0.34689995273947716,0.06344835460186005,23.24321104767522,0.43257156014442444,0.27049486711621284,0.21027781069278717
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_41004,synthetic_bsds,0.1,0.25,1.0,0.4244532094999385,1.0,1,0.25,,-2.683049852123286,0.24367624521255493,0.33590711653232574,0.13564687967300415,26.800810277978677,0.8679189682006836,0.09713812172412872,0.15094053745269775
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_41004,synthetic_bsds,0.2,0.25,1.0,0.4244532094999385,1.0,1,0.25,,-2.683049852123286,0.24367624521255493,0.33590711653232574,0.13564687967300415,26.800810277978677,0.8679189682006836,0.09713812172412872,0.15094053745269775
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_41004,synthetic_bsds,0.3,0.5,0.5,0.7975077881619937,0.5322245322245323,2,0.25,,-1.2123791603258969,0.26003798842430115,0.3953806906938553,0.13888144493103027,28.619818525495777,0.8794867992401123,0.09200742840766907,0.15019023418426514
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_41004,synthetic_bsds,0.4,0.5,0.5,0.7975077881619937,0.5322245322245323,2,0.25,,-1.2123791603258969,0.26003798842430115,0.3953806906938553,0.13888144493103027,28.619818525495777,0.8794867992401123,0.09200742840766907,0.15019023418426514
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_41004,synthetic_bsds,0.5,0.5,0.5,0.7975077881619937,0.5322245322245323,2,0.25,,-1.2123791603258969,0.26003798842430115,0.3953806906938553,0.13888144493103027,28.619818525495777,0.8794867992401123,0.09200742840766907,0.15019023418426514
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_41004,synthetic_bsds,0.6,0.75,0.6666666666666666,0.9052791108865875,0.5879120879120879,3,0.5,,-3.5824684545124135,0.012261619170506796,0.18318048119544983,0.0679437518119812,25.629611683444423,0.6774546007315317,0.18541999657948813,0.17886761824289957
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_41004,synthetic_bsds,0.7,0.75,0.6666666666666666,0.9052791108865875,0.5879120879120879,3,0.5,,-3.5824684545124135,0.012261619170506796,0.18318048119544983,0.0679437518119812,25.629611683444423,0.6774546007315317,0.18541999657948813,0.17886761824289957
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_41004,synthetic_bsds,0.8,1.0,0.75,1.0,0.6269454213379447,4,0.75,,-4.410506928495915,-0.07178901880979538,0.12301805801689625,0.03804950416088104,24.539756643907786,0.6182209178805351,0.18177760392427444,0.18953636288642883
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_41004,synthetic_bsds,0.9,1.0,0.75,1.0,0.6269454213379447,4,0.75,,-4.410506928495915,-0.07178901880979538,0.12301805801689625,0.03804950416088104,24.539756643907786,0.6182209178805351,0.18177760392427444,0.18953636288642883
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_41004,synthetic_bsds,1.0,1.0,0.75,1.0,0.6269454213379447,4,0.75,,-4.410506928495915,-0.07178901880979538,0.12301805801689625,0.03804950416088104,24.539756643907786,0.6182209178805351,0.18177760392427444,0.18953636288642883
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_45077,synthetic_bsds,0.1,0.25,1.0,0.4244532094999385,1.0,1,0.25,,-0.5502805908872421,-0.21620431542396545,-0.12281656265258789,-0.10878056287765503,12.969890924169754,0.25969862937927246,0.2909284234046936,0.27753812074661255
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_45077,synthetic_bsds,0.2,0.25,1.0,0.4244532094999385,1.0,1,0.25,,-0.5502805908872421,-0.21620431542396545,-0.12281656265258789,-0.10878056287765503,12.969890924169754,0.25969862937927246,0.2909284234046936,0.27753812074661255
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_45077,synthetic_bsds,0.3,0.5,1.0,0.5322245322245323,1.0,2,0.5,,-0.4627124951348476,-0.17772609740495682,-0.13907694816589355,-0.07967996597290039,14.588732644756982,0.2368503138422966,0.3634411096572876,0.3045971393585205
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_45077,synthetic_bsds,0.4,0.5,1.0,0.5322245322245323,1.0,2,0.5,,-0.4627124951348476,-0.17772609740495682,-0.13907694816589355,-0.07967996597290039,14.588732644756982,0.2368503138422966,0.3634411096572876,0.3045971393585205
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_45077,synthetic_bsds,0.5,0.5,1.0,0.5322245322245323,1.0,2,0.5,,-0.4627124951348476,-0.17772609740495682,-0.13907694816589355,-0.07967996597290039,14.588732644756982,0.2368503138422966,0.3634411096572876,0.3045971393585205
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_45077,synthetic_bsds,0.6,0.75,1.0,0.9052791108865875,1.0,3,0.75,,-0.41225676580550247,-0.16448263823986053,-0.13677103320757547,-0.08624819914499919,14.162766145331696,0.3246346066395442,0.35148735841115314,0.2963014443715413
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_45077,synthetic_bsds,0.7,0.75,1.0,0.9052791108865875,1.0,3,0.75,,-0.41225676580550247,-0.16448263823986053,-0.13677103320757547,-0.08624819914499919,14.162766145331696,0.3246346066395442,0.35148735841115314,0.2963014443715413
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_45077,synthetic_bsds,0.8,1.0,1.0,1.0,1.0,4,1.0,,-0.3638012815319227,-0.17845848575234413,-0.13586602732539177,-0.08478958904743195,13.290362225299562,0.33457275852560997,0.3328392207622528,0.2931794822216034
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_45077,synthetic_bsds,0.9,1.0,1.0,1.0,1.0,4,1.0,,-0.3638012815319227,-0.17845848575234413,-0.13586602732539177,-0.08478958904743195,13.290362225299562,0.33457275852560997,0.3328392207622528,0.2931794822216034
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_45077,synthetic_bsds,1.0,1.0,1.0,1.0,1.0,4,1.0,,-0.3638012815319227,-0.17845848575234413,-0.13586602732539177,-0.08478958904743195,13.290362225299562,0.33457275852560997,0.3328392207622528,0.2931794822216034
mixed_groupcv_psnr_benefit_V1_mlp_505,bsds_46076,synthetic_bsds,0.1,0.25,1.0,0.3730545786620553,1.0,1,0.25,,-2.8554917026700934,-0.005598962306976318,0.17492753267288208,0.09256672859191895,22.9031523313851,0.7109307050704956,0.19645607471466064,0.1999880075454712
