model_id,domain,coverage,image_count,hallucination_rate,damage_rate,actual_patch_coverage,actual_pixel_coverage,pixel_weighted_damage_rate,delivered_damage_fraction,psnr_gain,ssim_gain,lpips_gain,dists_gain
mixed_groupcv_psnr_benefit_V1_logistic_505,synthetic_bsds,0.7,50,,0.9733333333333334,0.75,0.7136545747760701,0.9809767192240608,0.73,-3.4616996754425675,-0.11071790119012195,0.12343009625871976,0.02606329719225565
mixed_groupcv_psnr_benefit_V1_logistic_505,synthetic_bsds,0.8,50,,0.975,1.0,1.0,0.9778445735455081,0.975,-3.4353959139633448,-0.11837176129221916,0.12077853260561824,0.025153867602348327
mixed_groupcv_psnr_benefit_V1_logistic_505,synthetic_bsds,0.9,50,,0.975,1.0,1.0,0.9778445735455081,0.975,-3.4353959139633448,-0.11837176129221916,0.12077853260561824,0.025153867602348327
mixed_groupcv_psnr_benefit_V1_logistic_505,synthetic_bsds,1.0,50,,0.975,1.0,1.0,0.9778445735455081,0.975,-3.4353959139633448,-0.11837176129221916,0.12077853260561824,0.025153867602348327
mixed_groupcv_psnr_benefit_V1_mlp_505,all,0.1,55,,0.9818181818181818,0.23674242424242425,0.27353640402705826,0.9818181818181818,0.2321969696969697,-3.334304560038202,-0.09575723035769029,0.1180873390541158,0.031586268652569166
mixed_groupcv_psnr_benefit_V1_mlp_505,real_csig,0.1,5,,1.0,0.10416666666666667,0.10416666666666667,1.0,0.10416666666666667,-3.026657086857678,-0.08058379054069519,-0.013391412142664195,0.010983369946479794
mixed_groupcv_psnr_benefit_V1_mlp_505,all,0.2,55,,0.9818181818181818,0.24573863636363635,0.2825326161482704,0.9818181818181818,0.2411931818181818,-3.3323268567012847,-0.09616410512399008,0.1165686027578888,0.03137542867993975
mixed_groupcv_psnr_benefit_V1_mlp_505,real_csig,0.2,5,,1.0,0.203125,0.203125,1.0,0.203125,-3.00490235015159,-0.08505941296999273,-0.030097511401161164,0.008664130247556245
mixed_groupcv_psnr_benefit_V1_mlp_505,all,0.3,55,,0.9721003134796238,0.4820075757575757,0.541038988060016,0.9827175620279068,0.4681818181818182,-3.2999900450756146,-0.09675298229233598,0.11393240751015447,0.030515825711073922
mixed_groupcv_psnr_benefit_V1_mlp_505,real_csig,0.3,5,,0.993103448275862,0.3020833333333333,0.3020833333333333,0.993103448275862,0.29999999999999993,-3.279365375170463,-0.0885578786247763,-0.04252795504470324,0.002723830527272716
mixed_groupcv_psnr_benefit_V1_mlp_505,all,0.4,55,,0.9720188902007084,0.4910037878787879,0.5500352001812282,0.9826361387489914,0.4770833333333333,-3.3245677998869656,-0.09713284828410942,0.11264383525377604,0.029940627802079792
mixed_groupcv_psnr_benefit_V1_mlp_505,real_csig,0.4,5,,0.9922077922077921,0.4010416666666667,0.4010416666666667,0.9922077922077921,0.3979166666666667,-3.5497206780953214,-0.09273640453428418,-0.0567022498648662,-0.0036033464716626494
mixed_groupcv_psnr_benefit_V1_mlp_505,all,0.5,55,,0.9719696969696969,0.5,0.5590314123024404,0.98258694551798,0.48598484848484846,-3.348401394959151,-0.09731715172247,0.1117163091072474,0.029375439069487832
mixed_groupcv_psnr_benefit_V1_mlp_505,real_csig,0.5,5,,0.9916666666666666,0.5,0.5,0.9916666666666666,0.4958333333333333,-3.8118902238893684,-0.09476374235625068,-0.06690503747668118,-0.009820422530174249
mixed_groupcv_psnr_benefit_V1_mlp_505,all,0.6,55,,0.9749738766980147,0.7367424242424242,0.8069409215437254,0.9788699805941186,0.7180871212121211,-3.4982147424663586,-0.11001040841469321,0.10402913706398073,0.02503666569446695
mixed_groupcv_psnr_benefit_V1_mlp_505,real_csig,0.6,5,,0.9913793103448276,0.6041666666666666,0.6041666666666666,0.9913793103448276,0.5989583333333333,-4.065125422153767,-0.09599311012646247,-0.07774285986168503,-0.01592280679735644
mixed_groupcv_psnr_benefit_V1_mlp_505,all,0.7,55,,0.9749494949494949,0.7457386363636364,0.8159371336649376,0.9788455988455987,0.7269886363636363,-3.512653371669299,-0.11003425183320285,0.10335392375028243,0.024535735929855192
mixed_groupcv_psnr_benefit_V1_mlp_505,real_csig,0.7,5,,0.9911111111111112,0.703125,0.703125,0.9911111111111112,0.696875,-4.223950343386116,-0.09625538773006863,-0.08517020631236612,-0.021433034208085795
mixed_groupcv_psnr_benefit_V1_mlp_505,all,0.8,55,,0.976564344746163,0.9820075757575758,0.9820075757575758,0.9791503206966249,0.9587121212121213,-3.5147536965740542,-0.11632714441492538,0.10160479935951566,0.020722389368971517
mixed_groupcv_psnr_benefit_V1_mlp_505,real_csig,0.8,5,,0.9922077922077921,0.8020833333333334,0.8020833333333334,0.9922077922077921,0.7958333333333334,-4.308331522681149,-0.09588097564198754,-0.0901325331015101,-0.023592392964796583
mixed_groupcv_psnr_benefit_V1_mlp_505,all,0.9,55,,0.9766421439831845,0.9910037878787878,0.9910037878787878,0.9792281199336462,0.9677083333333334,-3.51865753159188,-0.11618769561859162,0.1012411833915975,0.0204904908358393
mixed_groupcv_psnr_benefit_V1_mlp_505,real_csig,0.9,5,,0.9930635838150289,0.9010416666666666,0.9010416666666666,0.9930635838150289,0.8947916666666667,-4.35127370787723,-0.09434703888231619,-0.09413230874860994,-0.026143276829250973
mixed_groupcv_psnr_benefit_V1_mlp_505,all,1.0,55,,0.9765151515151516,1.0,1.0,0.9791011274656135,0.9765151515151516,-3.5155357379310312,-0.11601127153685824,0.10091361861233246,0.02022715721166495
mixed_groupcv_psnr_benefit_V1_mlp_505,real_csig,1.0,5,,0.9916666666666668,1.0,1.0,0.9916666666666668,0.9916666666666668,-4.3169339776078965,-0.09240637398324907,-0.09773552132052524,-0.029039946695168812
mixed_groupcv_psnr_benefit_V1_mlp_505,synthetic_bsds,0.1,50,,0.98,0.25,0.2904733777630974,0.98,0.245,-3.3650693073562548,-0.0972745743393898,0.1312352141737938,0.0336465585231781
