model_id,scope,target,variant,family,seed,image_id,domain,roc_auc,pr_auc,balanced_accuracy,precision,recall,f1,accuracy,brier,ece,positive_count,region_count
mixed_groupcv_psnr_benefit_V5_mlp_506,mixed_groupcv,psnr_benefit,V5,mlp,506,bsds_23025,synthetic_bsds,,,,0.0,0.0,0.0,1.0,0.21595873249658082,0.4642026275396347,0,4
mixed_groupcv_psnr_benefit_V5_mlp_506,mixed_groupcv,psnr_benefit,V5,mlp,506,bsds_23080,synthetic_bsds,,,,0.0,0.0,0.0,0.25,0.25624438782494785,0.5060119926929474,0,4
mixed_groupcv_psnr_benefit_V5_mlp_506,mixed_groupcv,psnr_benefit,V5,mlp,506,bsds_231015,synthetic_bsds,,,,0.0,0.0,0.0,0.5,0.24387395217513874,0.4935552701354027,0,4
mixed_groupcv_psnr_benefit_V5_mlp_506,mixed_groupcv,psnr_benefit,V5,mlp,506,bsds_236017,synthetic_bsds,,,,0.0,0.0,0.0,1.0,0.14591364234051052,0.38132279366254807,0,4
mixed_groupcv_psnr_benefit_V5_mlp_506,mixed_groupcv,psnr_benefit,V5,mlp,506,bsds_245051,synthetic_bsds,,,,0.0,0.0,0.0,0.75,0.211362515314224,0.4583738148212433,0,4
mixed_groupcv_psnr_benefit_V5_mlp_506,mixed_groupcv,psnr_benefit,V5,mlp,506,bsds_246016,synthetic_bsds,,,,0.0,0.0,0.0,1.0,0.22429774498172184,0.47345610707998276,0,4
mixed_groupcv_psnr_benefit_V5_mlp_506,mixed_groupcv,psnr_benefit,V5,mlp,506,bsds_249061,synthetic_bsds,,,,0.0,0.0,0.0,0.5,0.22269069723947266,0.4693516865372658,0,4
mixed_groupcv_psnr_benefit_V5_mlp_506,mixed_groupcv,psnr_benefit,V5,mlp,506,bsds_25098,synthetic_bsds,,,,0.0,0.0,0.0,0.75,0.23540548973595143,0.48503926396369934,0,4
mixed_groupcv_psnr_benefit_V5_mlp_506,mixed_groupcv,psnr_benefit,V5,mlp,506,bsds_253036,synthetic_bsds,,,,0.0,0.0,0.0,0.75,0.2507358089564684,0.5006111189723015,0,4
mixed_groupcv_psnr_benefit_V5_mlp_506,mixed_groupcv,psnr_benefit,V5,mlp,506,bsds_254054,synthetic_bsds,,,,0.0,0.0,0.0,1.0,0.11047912966348039,0.3308892324566841,0,4
mixed_groupcv_psnr_benefit_V5_mlp_506,mixed_groupcv,psnr_benefit,V5,mlp,506,bsds_27059,synthetic_bsds,,,,0.0,0.0,0.0,0.75,0.2273780827015781,0.47623395174741745,0,4
mixed_groupcv_psnr_benefit_V5_mlp_506,mixed_groupcv,psnr_benefit,V5,mlp,506,bsds_271008,synthetic_bsds,,,,0.0,0.0,0.0,0.25,0.26748213484196803,0.5170368552207947,0,4
mixed_groupcv_psnr_benefit_V5_mlp_506,mixed_groupcv,psnr_benefit,V5,mlp,506,bsds_274007,synthetic_bsds,,,,0.0,0.0,0.0,0.25,0.2481265166812845,0.4967939704656601,0,4
mixed_groupcv_psnr_benefit_V5_mlp_506,mixed_groupcv,psnr_benefit,V5,mlp,506,bsds_286092,synthetic_bsds,,,,0.0,0.0,0.0,1.0,0.22861140645446332,0.47742031514644623,0,4
mixed_groupcv_psnr_benefit_V5_mlp_506,mixed_groupcv,psnr_benefit,V5,mlp,506,bsds_309004,synthetic_bsds,,,,0.0,0.0,0.0,1.0,0.11763721274459416,0.34062419831752777,0,4
mixed_groupcv_psnr_benefit_V5_mlp_506,mixed_groupcv,psnr_benefit,V5,mlp,506,bsds_311081,synthetic_bsds,,,,0.0,0.0,0.0,1.0,0.18498875135603776,0.42743491381406784,0,4
mixed_groupcv_psnr_benefit_V5_mlp_506,mixed_groupcv,psnr_benefit,V5,mlp,506,bsds_314016,synthetic_bsds,,,,0.0,0.0,0.0,1.0,0.22465566219114552,0.4736054614186287,0,4
mixed_groupcv_psnr_benefit_V5_mlp_506,mixed_groupcv,psnr_benefit,V5,mlp,506,bsds_323016,synthetic_bsds,,,,0.0,0.0,0.0,0.75,0.2365645790831845,0.48630550503730774,0,4
mixed_groupcv_psnr_benefit_V5_mlp_506,mixed_groupcv,psnr_benefit,V5,mlp,506,bsds_368078,synthetic_bsds,,,,0.0,0.0,0.0,0.5,0.2213318644783433,0.46780844032764435,0,4
mixed_groupcv_psnr_benefit_V5_mlp_506,mixed_groupcv,psnr_benefit,V5,mlp,506,bsds_374020,synthetic_bsds,,,,0.0,0.0,0.0,1.0,0.17650222326410514,0.41262564063072205,0,4
mixed_groupcv_psnr_benefit_V5_mlp_506,mixed_groupcv,psnr_benefit,V5,mlp,506,bsds_385028,synthetic_bsds,,,,0.0,0.0,0.0,0.75,0.18525213841847643,0.4271271079778671,0,4
mixed_groupcv_psnr_benefit_V5_mlp_506,mixed_groupcv,psnr_benefit,V5,mlp,506,bsds_41004,synthetic_bsds,0.33333333333333337,0.3333333333333333,0.5,0.0,0.0,0.0,0.75,0.23292119131256817,0.21633508801460266,1,4
mixed_groupcv_psnr_benefit_V5_mlp_506,mixed_groupcv,psnr_benefit,V5,mlp,506,bsds_45077,synthetic_bsds,,,,0.0,0.0,0.0,0.5,0.2546654386447387,0.5041561648249626,0,4
mixed_groupcv_psnr_benefit_V5_mlp_506,mixed_groupcv,psnr_benefit,V5,mlp,506,bsds_46076,synthetic_bsds,1.0,1.0,0.8333333333333333,0.5,1.0,0.6666666666666666,0.75,0.24585043612329738,0.24893422424793243,1,4
mixed_groupcv_psnr_benefit_V5_mlp_506,mixed_groupcv,psnr_benefit,V5,mlp,506,bsds_59078,synthetic_bsds,,,,0.0,0.0,0.0,1.0,0.1463579826539585,0.38023965805768967,0,4
mixed_groupcv_psnr_benefit_V5_mlp_506,mixed_groupcv,psnr_benefit,V5,mlp,506,bsds_61086,synthetic_bsds,,,,0.0,0.0,0.0,1.0,0.0925104836277027,0.29232724383473396,0,4
mixed_groupcv_psnr_benefit_V5_mlp_506,mixed_groupcv,psnr_benefit,V5,mlp,506,bsds_76002,synthetic_bsds,,,,0.0,0.0,0.0,0.75,0.24791565682570504,0.4978218451142311,0,4
mixed_groupcv_psnr_benefit_V5_mlp_506,mixed_groupcv,psnr_benefit,V5,mlp,506,bsds_80099,synthetic_bsds,,,,0.0,0.0,0.0,0.5,0.26769550804344555,0.5165877416729927,0,4
mixed_groupcv_psnr_benefit_V5_mlp_506,mixed_groupcv,psnr_benefit,V5,mlp,506,bsds_92059,synthetic_bsds,,,,0.0,0.0,0.0,0.25,0.23620074037375094,0.4842090755701065,0,4
mixed_groupcv_psnr_benefit_V5_mlp_507,mixed_groupcv,psnr_benefit,V5,mlp,507,case1,real_csig,,,,0.0,0.0,0.0,1.0,0.16917567462171088,0.41001224905873335,0,192
mixed_groupcv_psnr_benefit_V5_mlp_507,mixed_groupcv,psnr_benefit,V5,mlp,507,case2,real_csig,0.03947368421052633,0.008137645842563875,0.5,0.0,0.0,0.0,0.9895833333333334,0.15029509422873774,0.3709836835041642,2,192
mixed_groupcv_psnr_benefit_V5_mlp_507,mixed_groupcv,psnr_benefit,V5,mlp,507,case3,real_csig,,,,0.0,0.0,0.0,1.0,0.15099859689398223,0.38592306834956014,0,192
mixed_groupcv_psnr_benefit_V5_mlp_507,mixed_groupcv,psnr_benefit,V5,mlp,507,case4,real_csig,,,,0.0,0.0,0.0,1.0,0.05724533934560543,0.22476347330181548,0,192
mixed_groupcv_psnr_benefit_V5_mlp_507,mixed_groupcv,psnr_benefit,V5,mlp,507,case5,real_csig,0.5224014336917563,0.04074352813782696,0.5,0.0,0.0,0.0,0.96875,0.14651642423325298,0.3389394637197256,6,192
mixed_groupcv_psnr_benefit_V5_mlp_507,mixed_groupcv,psnr_benefit,V5,mlp,507,bsds_100098,synthetic_bsds,,,,0.0,0.0,0.0,1.0,0.14416437505781898,0.375064954161644,0,4
mixed_groupcv_psnr_benefit_V5_mlp_507,mixed_groupcv,psnr_benefit,V5,mlp,507,bsds_106025,synthetic_bsds,,,,0.0,0.0,0.0,1.0,0.16636599235894978,0.4064144715666771,0,4
mixed_groupcv_psnr_benefit_V5_mlp_507,mixed_groupcv,psnr_benefit,V5,mlp,507,bsds_112082,synthetic_bsds,,,,0.0,0.0,0.0,1.0,0.14712327751352583,0.383114330470562,0,4
mixed_groupcv_psnr_benefit_V5_mlp_507,mixed_groupcv,psnr_benefit,V5,mlp,507,bsds_138078,synthetic_bsds,,,,0.0,0.0,0.0,1.0,0.1266324586734937,0.35528042912483215,0,4
mixed_groupcv_psnr_benefit_V5_mlp_507,mixed_groupcv,psnr_benefit,V5,mlp,507,bsds_140055,synthetic_bsds,,,,0.0,0.0,0.0,1.0,0.15480060278537922,0.39306220412254333,0,4
mixed_groupcv_psnr_benefit_V5_mlp_507,mixed_groupcv,psnr_benefit,V5,mlp,507,bsds_147021,synthetic_bsds,,,,0.0,0.0,0.0,1.0,0.19035206240510183,0.4357803761959076,0,4
mixed_groupcv_psnr_benefit_V5_mlp_507,mixed_groupcv,psnr_benefit,V5,mlp,507,bsds_153077,synthetic_bsds,,,,0.0,0.0,0.0,1.0,0.1856726002790312,0.4307795912027359,0,4
mixed_groupcv_psnr_benefit_V5_mlp_507,mixed_groupcv,psnr_benefit,V5,mlp,507,bsds_159029,synthetic_bsds,,,,0.0,0.0,0.0,1.0,0.16237683490592092,0.40261419117450714,0,4
mixed_groupcv_psnr_benefit_V5_mlp_507,mixed_groupcv,psnr_benefit,V5,mlp,507,bsds_159045,synthetic_bsds,,,,0.0,0.0,0.0,1.0,0.12205781314469188,0.3486718684434891,0,4
mixed_groupcv_psnr_benefit_V5_mlp_507,mixed_groupcv,psnr_benefit,V5,mlp,507,bsds_159091,synthetic_bsds,,,,0.0,0.0,0.0,1.0,0.1805661941484238,0.42454858124256134,0,4
mixed_groupcv_psnr_benefit_V5_mlp_507,mixed_groupcv,psnr_benefit,V5,mlp,507,bsds_164074,synthetic_bsds,,,,0.0,0.0,0.0,1.0,0.14261782692457925,0.3731338754296303,0,4
mixed_groupcv_psnr_benefit_V5_mlp_507,mixed_groupcv,psnr_benefit,V5,mlp,507,bsds_166081,synthetic_bsds,,,,0.0,0.0,0.0,1.0,0.1593817060449152,0.39670054614543915,0,4
mixed_groupcv_psnr_benefit_V5_mlp_507,mixed_groupcv,psnr_benefit,V5,mlp,507,bsds_176039,synthetic_bsds,,,,0.0,0.0,0.0,1.0,0.1381687667596867,0.36980481445789337,0,4
mixed_groupcv_psnr_benefit_V5_mlp_507,mixed_groupcv,psnr_benefit,V5,mlp,507,bsds_183055,synthetic_bsds,,,,0.0,0.0,0.0,1.0,0.1314502291998818,0.361316442489624,0,4
mixed_groupcv_psnr_benefit_V5_mlp_507,mixed_groupcv,psnr_benefit,V5,mlp,507,bsds_187029,synthetic_bsds,,,,0.0,0.0,0.0,1.0,0.17250923865070278,0.41417602449655533,0,4
mixed_groupcv_psnr_benefit_V5_mlp_507,mixed_groupcv,psnr_benefit,V5,mlp,507,bsds_188063,synthetic_bsds,,,,0.0,0.0,0.0,1.0,0.15236226494934568,0.3899278789758682,0,4
mixed_groupcv_psnr_benefit_V5_mlp_507,mixed_groupcv,psnr_benefit,V5,mlp,507,bsds_198023,synthetic_bsds,0.3333333333333333,0.8055555555555556,0.5,0.0,0.0,0.0,0.25,0.3086465909310818,0.34532919526100153,3,4
mixed_groupcv_psnr_benefit_V5_mlp_507,mixed_groupcv,psnr_benefit,V5,mlp,507,bsds_198054,synthetic_bsds,,,,0.0,0.0,0.0,1.0,0.12297123154664558,0.35014189779758453,0,4
mixed_groupcv_psnr_benefit_V5_mlp_507,mixed_groupcv,psnr_benefit,V5,mlp,507,bsds_20008,synthetic_bsds,,,,0.0,0.0,0.0,1.0,0.12694741866746528,0.3557332381606102,0,4
mixed_groupcv_psnr_benefit_V5_mlp_507,mixed_groupcv,psnr_benefit,V5,mlp,507,bsds_216041,synthetic_bsds,,,,0.0,0.0,0.0,1.0,0.13735653507183287,0.3640914484858513,0,4
mixed_groupcv_psnr_benefit_V5_mlp_507,mixed_groupcv,psnr_benefit,V5,mlp,507,bsds_225017,synthetic_bsds,,,,0.0,0.0,0.0,1.0,0.1601018484021739,0.3999614119529724,0,4
mixed_groupcv_psnr_benefit_V5_mlp_507,mixed_groupcv,psnr_benefit,V5,mlp,507,bsds_23025,synthetic_bsds,,,,0.0,0.0,0.0,1.0,0.19974233818932352,0.44661103934049606,0,4
mixed_groupcv_psnr_benefit_V5_mlp_507,mixed_groupcv,psnr_benefit,V5,mlp,507,bsds_23080,synthetic_bsds,,,,0.0,0.0,0.0,1.0,0.13555153481028315,0.3679299056529999,0,4
mixed_groupcv_psnr_benefit_V5_mlp_507,mixed_groupcv,psnr_benefit,V5,mlp,507,bsds_231015,synthetic_bsds,,,,0.0,0.0,0.0,1.0,0.12695587273331177,0.3559103384613991,0,4
mixed_groupcv_psnr_benefit_V5_mlp_507,mixed_groupcv,psnr_benefit,V5,mlp,507,bsds_236017,synthetic_bsds,,,,0.0,0.0,0.0,1.0,0.13397667379036915,0.3622186705470085,0,4
mixed_groupcv_psnr_benefit_V5_mlp_507,mixed_groupcv,psnr_benefit,V5,mlp,507,bsds_245051,synthetic_bsds,,,,0.0,0.0,0.0,1.0,0.17626862709531865,0.41967441141605377,0,4
mixed_groupcv_psnr_benefit_V5_mlp_507,mixed_groupcv,psnr_benefit,V5,mlp,507,bsds_246016,synthetic_bsds,,,,0.0,0.0,0.0,1.0,0.11813558299064852,0.3412575349211693,0,4
mixed_groupcv_psnr_benefit_V5_mlp_507,mixed_groupcv,psnr_benefit,V5,mlp,507,bsds_249061,synthetic_bsds,,,,0.0,0.0,0.0,1.0,0.13694333045056517,0.36822184920310974,0,4
mixed_groupcv_psnr_benefit_V5_mlp_507,mixed_groupcv,psnr_benefit,V5,mlp,507,bsds_25098,synthetic_bsds,,,,0.0,0.0,0.0,1.0,0.1001596517817569,0.3163321390748024,0,4
mixed_groupcv_psnr_benefit_V5_mlp_507,mixed_groupcv,psnr_benefit,V5,mlp,507,bsds_253036,synthetic_bsds,,,,0.0,0.0,0.0,1.0,0.1534141460348768,0.38822339475154877,0,4
mixed_groupcv_psnr_benefit_V5_mlp_507,mixed_groupcv,psnr_benefit,V5,mlp,507,bsds_254054,synthetic_bsds,,,,0.0,0.0,0.0,1.0,0.12541672267308468,0.35316484421491623,0,4
mixed_groupcv_psnr_benefit_V5_mlp_507,mixed_groupcv,psnr_benefit,V5,mlp,507,bsds_27059,synthetic_bsds,,,,0.0,0.0,0.0,1.0,0.206013015663026,0.45382288098335266,0,4
mixed_groupcv_psnr_benefit_V5_mlp_507,mixed_groupcv,psnr_benefit,V5,mlp,507,bsds_271008,synthetic_bsds,,,,0.0,0.0,0.0,1.0,0.12681256703975619,0.3558308482170105,0,4
mixed_groupcv_psnr_benefit_V5_mlp_507,mixed_groupcv,psnr_benefit,V5,mlp,507,bsds_274007,synthetic_bsds,,,,0.0,0.0,0.0,1.0,0.15533449695383106,0.3939786031842232,0,4
mixed_groupcv_psnr_benefit_V5_mlp_507,mixed_groupcv,psnr_benefit,V5,mlp,507,bsds_286092,synthetic_bsds,,,,0.0,0.0,0.0,1.0,0.16276960846677002,0.4034024104475975,0,4
mixed_groupcv_psnr_benefit_V5_mlp_507,mixed_groupcv,psnr_benefit,V5,mlp,507,bsds_309004,synthetic_bsds,,,,0.0,0.0,0.0,1.0,0.14040269806610417,0.3737817481160164,0,4
mixed_groupcv_psnr_benefit_V5_mlp_507,mixed_groupcv,psnr_benefit,V5,mlp,507,bsds_311081,synthetic_bsds,,,,0.0,0.0,0.0,1.0,0.19779933161184982,0.4445386826992035,0,4
mixed_groupcv_psnr_benefit_V5_mlp_507,mixed_groupcv,psnr_benefit,V5,mlp,507,bsds_314016,synthetic_bsds,,,,0.0,0.0,0.0,1.0,0.15982650058589165,0.39963239431381226,0,4
mixed_groupcv_psnr_benefit_V5_mlp_507,mixed_groupcv,psnr_benefit,V5,mlp,507,bsds_323016,synthetic_bsds,,,,0.0,0.0,0.0,1.0,0.10027807254987087,0.3165716528892517,0,4
mixed_groupcv_psnr_benefit_V5_mlp_507,mixed_groupcv,psnr_benefit,V5,mlp,507,bsds_368078,synthetic_bsds,,,,0.0,0.0,0.0,1.0,0.1675291720701817,0.40908756852149963,0,4
mixed_groupcv_psnr_benefit_V5_mlp_507,mixed_groupcv,psnr_benefit,V5,mlp,507,bsds_374020,synthetic_bsds,,,,0.0,0.0,0.0,1.0,0.14224642555537304,0.3752986714243889,0,4
mixed_groupcv_psnr_benefit_V5_mlp_507,mixed_groupcv,psnr_benefit,V5,mlp,507,bsds_385028,synthetic_bsds,,,,0.0,0.0,0.0,1.0,0.19594187644243877,0.4425801411271095,0,4
mixed_groupcv_psnr_benefit_V5_mlp_507,mixed_groupcv,psnr_benefit,V5,mlp,507,bsds_41004,synthetic_bsds,0.33333333333333337,0.3333333333333333,0.5,0.0,0.0,0.0,0.75,0.21617890985442734,0.12108363956213,1,4
mixed_groupcv_psnr_benefit_V5_mlp_507,mixed_groupcv,psnr_benefit,V5,mlp,507,bsds_45077,synthetic_bsds,,,,0.0,0.0,0.0,1.0,0.11770952732346052,0.34276415407657623,0,4
mixed_groupcv_psnr_benefit_V5_mlp_507,mixed_groupcv,psnr_benefit,V5,mlp,507,bsds_46076,synthetic_bsds,0.33333333333333337,0.3333333333333333,0.5,0.0,0.0,0.0,0.75,0.21215955537477926,0.2755384147167206,1,4
mixed_groupcv_psnr_benefit_V5_mlp_507,mixed_groupcv,psnr_benefit,V5,mlp,507,bsds_59078,synthetic_bsds,,,,0.0,0.0,0.0,1.0,0.11514192729393025,0.3390219286084175,0,4
mixed_groupcv_psnr_benefit_V5_mlp_507,mixed_groupcv,psnr_benefit,V5,mlp,507,bsds_61086,synthetic_bsds,,,,0.0,0.0,0.0,1.0,0.13459536024233176,0.3620597645640373,0,4
mixed_groupcv_psnr_benefit_V5_mlp_507,mixed_groupcv,psnr_benefit,V5,mlp,507,bsds_76002,synthetic_bsds,,,,0.0,0.0,0.0,1.0,0.14257861786322956,0.377477802336216,0,4
mixed_groupcv_psnr_benefit_V5_mlp_507,mixed_groupcv,psnr_benefit,V5,mlp,507,bsds_80099,synthetic_bsds,,,,0.0,0.0,0.0,1.0,0.12687012852377433,0.35602016001939774,0,4
mixed_groupcv_psnr_benefit_V5_mlp_507,mixed_groupcv,psnr_benefit,V5,mlp,507,bsds_92059,synthetic_bsds,,,,0.0,0.0,0.0,1.0,0.16520690388214954,0.4037002772092819,0,4
mixed_groupcv_psnr_benefit_V6_logistic_505,mixed_groupcv,psnr_benefit,V6,logistic,505,case1,real_csig,,,,0.0,0.0,0.0,1.0,1.5261556841288264e-05,0.00325126428131091,0,192
mixed_groupcv_psnr_benefit_V6_logistic_505,mixed_groupcv,psnr_benefit,V6,logistic,505,case2,real_csig,0.7684210526315789,0.03373015873015873,0.5,0.0,0.0,0.0,0.9895833333333334,0.010370887103495307,0.008402235748404978,2,192
mixed_groupcv_psnr_benefit_V6_logistic_505,mixed_groupcv,psnr_benefit,V6,logistic,505,case3,real_csig,,,,0.0,0.0,0.0,1.0,7.698529159118191e-07,0.0006571210469159832,0,192
mixed_groupcv_psnr_benefit_V6_logistic_505,mixed_groupcv,psnr_benefit,V6,logistic,505,case4,real_csig,,,,0.0,0.0,0.0,1.0,5.328160824124599e-07,0.0005856010539757598,0,192
mixed_groupcv_psnr_benefit_V6_logistic_505,mixed_groupcv,psnr_benefit,V6,logistic,505,case5,real_csig,0.5985663082437276,0.0457585461183555,0.5,0.0,0.0,0.0,0.96875,0.0311625900954368,0.02980728923696791,6,192
mixed_groupcv_psnr_benefit_V6_logistic_505,mixed_groupcv,psnr_benefit,V6,logistic,505,bsds_100098,synthetic_bsds,,,,0.0,0.0,0.0,1.0,8.200712872797423e-06,0.0016328372519022795,0,4
mixed_groupcv_psnr_benefit_V6_logistic_505,mixed_groupcv,psnr_benefit,V6,logistic,505,bsds_106025,synthetic_bsds,,,,0.0,0.0,0.0,1.0,9.113137339506286e-06,0.0021528678167154753,0,4
mixed_groupcv_psnr_benefit_V6_logistic_505,mixed_groupcv,psnr_benefit,V6,logistic,505,bsds_112082,synthetic_bsds,,,,0.0,0.0,0.0,1.0,4.396558466964075e-07,0.0006318012972897955,0,4
mixed_groupcv_psnr_benefit_V6_logistic_505,mixed_groupcv,psnr_benefit,V6,logistic,505,bsds_138078,synthetic_bsds,,,,0.0,0.0,0.0,1.0,1.695923928038318e-06,0.0009651217068749321,0,4
mixed_groupcv_psnr_benefit_V6_logistic_505,mixed_groupcv,psnr_benefit,V6,logistic,505,bsds_140055,synthetic_bsds,,,,0.0,0.0,0.0,1.0,2.47476440799448e-07,0.0004805151372181157,0,4
mixed_groupcv_psnr_benefit_V6_logistic_505,mixed_groupcv,psnr_benefit,V6,logistic,505,bsds_147021,synthetic_bsds,,,,0.0,0.0,0.0,1.0,2.5203009998941997e-06,0.001084984016201847,0,4
mixed_groupcv_psnr_benefit_V6_logistic_505,mixed_groupcv,psnr_benefit,V6,logistic,505,bsds_153077,synthetic_bsds,,,,0.0,0.0,0.0,1.0,1.844901106033206e-08,0.0001223490969747561,0,4
mixed_groupcv_psnr_benefit_V6_logistic_505,mixed_groupcv,psnr_benefit,V6,logistic,505,bsds_159029,synthetic_bsds,,,,0.0,0.0,0.0,1.0,4.698758412030893e-06,0.001809450143461524,0,4
mixed_groupcv_psnr_benefit_V6_logistic_505,mixed_groupcv,psnr_benefit,V6,logistic,505,bsds_159045,synthetic_bsds,,,,0.0,0.0,0.0,1.0,3.1517938771952526e-07,0.0005006773040922561,0,4
mixed_groupcv_psnr_benefit_V6_logistic_505,mixed_groupcv,psnr_benefit,V6,logistic,505,bsds_159091,synthetic_bsds,,,,0.0,0.0,0.0,1.0,2.041785831059681e-08,0.00013294183446381757,0,4
mixed_groupcv_psnr_benefit_V6_logistic_505,mixed_groupcv,psnr_benefit,V6,logistic,505,bsds_164074,synthetic_bsds,,,,0.0,0.0,0.0,1.0,4.496832136804467e-06,0.0018831284320745066,0,4
mixed_groupcv_psnr_benefit_V6_logistic_505,mixed_groupcv,psnr_benefit,V6,logistic,505,bsds_166081,synthetic_bsds,,,,0.0,0.0,0.0,1.0,3.178637342400465e-08,0.0001688247293815592,0,4
mixed_groupcv_psnr_benefit_V6_logistic_505,mixed_groupcv,psnr_benefit,V6,logistic,505,bsds_176039,synthetic_bsds,,,,0.0,0.0,0.0,1.0,2.368858502825574e-05,0.0035520338911419493,0,4
mixed_groupcv_psnr_benefit_V6_logistic_505,mixed_groupcv,psnr_benefit,V6,logistic,505,bsds_183055,synthetic_bsds,,,,0.0,0.0,0.0,1.0,6.854898106388723e-08,0.00023852379489072,0,4
mixed_groupcv_psnr_benefit_V6_logistic_505,mixed_groupcv,psnr_benefit,V6,logistic,505,bsds_187029,synthetic_bsds,,,,0.0,0.0,0.0,1.0,2.7247824951827724e-07,0.00044617453539313643,0,4
mixed_groupcv_psnr_benefit_V6_logistic_505,mixed_groupcv,psnr_benefit,V6,logistic,505,bsds_188063,synthetic_bsds,,,,0.0,0.0,0.0,1.0,5.653080812146018e-08,0.00021845342902923826,0,4
mixed_groupcv_psnr_benefit_V6_logistic_505,mixed_groupcv,psnr_benefit,V6,logistic,505,bsds_198023,synthetic_bsds,0.0,0.6388888888888888,0.5,0.0,0.0,0.0,0.25,0.749495834014151,0.7495969903241404,3,4
mixed_groupcv_psnr_benefit_V6_logistic_505,mixed_groupcv,psnr_benefit,V6,logistic,505,bsds_198054,synthetic_bsds,,,,0.0,0.0,0.0,1.0,0.0006512161604558764,0.017478965007813457,0,4
mixed_groupcv_psnr_benefit_V6_logistic_505,mixed_groupcv,psnr_benefit,V6,logistic,505,bsds_20008,synthetic_bsds,,,,0.0,0.0,0.0,1.0,4.586786416850497e-06,0.0017090861109935098,0,4
mixed_groupcv_psnr_benefit_V6_logistic_505,mixed_groupcv,psnr_benefit,V6,logistic,505,bsds_216041,synthetic_bsds,,,,0.0,0.0,0.0,1.0,2.744546445494671e-08,0.00016419679210966085,0,4
mixed_groupcv_psnr_benefit_V6_logistic_505,mixed_groupcv,psnr_benefit,V6,logistic,505,bsds_225017,synthetic_bsds,,,,0.0,0.0,0.0,1.0,1.812701348262345e-06,0.001062288801715265,0,4
mixed_groupcv_psnr_benefit_V6_logistic_505,mixed_groupcv,psnr_benefit,V6,logistic,505,bsds_23025,synthetic_bsds,,,,0.0,0.0,0.0,1.0,1.8013593613908104e-07,0.0003716410459937384,0,4
mixed_groupcv_psnr_benefit_V6_logistic_505,mixed_groupcv,psnr_benefit,V6,logistic,505,bsds_23080,synthetic_bsds,,,,0.0,0.0,0.0,1.0,7.173748326974267e-06,0.0019744218086799148,0,4
mixed_groupcv_psnr_benefit_V6_logistic_505,mixed_groupcv,psnr_benefit,V6,logistic,505,bsds_231015,synthetic_bsds,,,,0.0,0.0,0.0,1.0,7.367654334679995e-08,0.00026640376030563336,0,4
mixed_groupcv_psnr_benefit_V6_logistic_505,mixed_groupcv,psnr_benefit,V6,logistic,505,bsds_236017,synthetic_bsds,,,,0.0,0.0,0.0,1.0,6.839191847819322e-06,0.0014811097462228463,0,4
mixed_groupcv_psnr_benefit_V6_logistic_505,mixed_groupcv,psnr_benefit,V6,logistic,505,bsds_245051,synthetic_bsds,,,,0.0,0.0,0.0,1.0,8.262099089793743e-07,0.0006337768895327528,0,4
mixed_groupcv_psnr_benefit_V6_logistic_505,mixed_groupcv,psnr_benefit,V6,logistic,505,bsds_246016,synthetic_bsds,,,,0.0,0.0,0.0,1.0,1.0100832378891238e-05,0.002414308343268656,0,4
mixed_groupcv_psnr_benefit_V6_logistic_505,mixed_groupcv,psnr_benefit,V6,logistic,505,bsds_249061,synthetic_bsds,,,,0.0,0.0,0.0,1.0,1.0880208752444222e-06,0.0008345693454377532,0,4
mixed_groupcv_psnr_benefit_V6_logistic_505,mixed_groupcv,psnr_benefit,V6,logistic,505,bsds_25098,synthetic_bsds,,,,0.0,0.0,0.0,1.0,1.8654942242620716e-06,0.0010234097614160277,0,4
mixed_groupcv_psnr_benefit_V6_logistic_505,mixed_groupcv,psnr_benefit,V6,logistic,505,bsds_253036,synthetic_bsds,,,,0.0,0.0,0.0,1.0,4.467687910467376e-06,0.001996847624899184,0,4
mixed_groupcv_psnr_benefit_V6_logistic_505,mixed_groupcv,psnr_benefit,V6,logistic,505,bsds_254054,synthetic_bsds,,,,0.0,0.0,0.0,1.0,1.7761626579374404e-07,0.00036227056353233287,0,4
mixed_groupcv_psnr_benefit_V6_logistic_505,mixed_groupcv,psnr_benefit,V6,logistic,505,bsds_27059,synthetic_bsds,,,,0.0,0.0,0.0,1.0,8.530630849235504e-08,0.0002769407571188633,0,4
mixed_groupcv_psnr_benefit_V6_logistic_505,mixed_groupcv,psnr_benefit,V6,logistic,505,bsds_271008,synthetic_bsds,,,,0.0,0.0,0.0,1.0,2.5505803330211185e-09,4.305400108019086e-05,0,4
mixed_groupcv_psnr_benefit_V6_logistic_505,mixed_groupcv,psnr_benefit,V6,logistic,505,bsds_274007,synthetic_bsds,,,,0.0,0.0,0.0,1.0,1.6179679914712212e-06,0.0011676806347816313,0,4
mixed_groupcv_psnr_benefit_V6_logistic_505,mixed_groupcv,psnr_benefit,V6,logistic,505,bsds_286092,synthetic_bsds,,,,0.0,0.0,0.0,1.0,4.919036556048424e-07,0.0006182261005410952,0,4
mixed_groupcv_psnr_benefit_V6_logistic_505,mixed_groupcv,psnr_benefit,V6,logistic,505,bsds_309004,synthetic_bsds,,,,0.0,0.0,0.0,1.0,2.637337328367178e-06,0.001538033113793219,0,4
